MeetID,MeetPath,Federation,Date,MeetCountry,MeetState,MeetTown,MeetName
316,cpu/1997-04-05-b2ebf14e,CPU,4/5/1997,Canada,NL,Cornerbrook,Masters Nationals
317,cpu/1997-04-05-ca5f65ac,CPU,4/5/1997,Canada,NL,Cornerbrook,Junior Nationals
318,cpu/1997-04-26-e20b5271,CPU,4/26/1997,Canada,AB,Vegreville,Vegreville Invitational Championships
319,cpu/1997-05-18-520e0322,CPU,5/18/1997,Canada,ON,Toronto,Nationals
320,cpu/1997-09-21-36c1f98e,CPU,9/21/1997,Canada,ON,Toronto,Toronto Open
321,cpu/1997-10-04-230c3c3e,CPU,10/4/1997,Canada,AB,Leduc,Special Olympics Provincials
322,cpu/1997-10-04-f55d983d,CPU,10/4/1997,Canada,AB,Leduc,Provincials
323,cpu/1997-10-04-fe0d8fc3,CPU,10/4/1997,Canada,AB,Leduc,BP Provincials
324,cpu/1997-10-18-f55d983d,CPU,10/18/1997,Canada,QC,,Provincials
325,cpu/1997-10-18-fe0d8fc3,CPU,10/18/1997,Canada,QC,,BP Provincials
326,cpu/1997-10-19-bba8a1c4,CPU,10/19/1997,Canada,BC,Chilliwack,1997 Fall Classic
327,cpu/1997-10-19-f55d983d,CPU,10/19/1997,Canada,BC,Chilliwack,Provincials
328,cpu/1997-11-08-0f192072,CPU,11/8/1997,Canada,PE,Charlottetown,Eastern Canadian BP Championships
329,cpu/1997-11-08-64617aa8,CPU,11/8/1997,Canada,PE,Charlottetown,Eastern Canadian Powerlifting Championships
330,cpu/1998-02-20-24692678,CPU,2/20/1998,Canada,SK,Moose Jaw,BP Nationals
331,cpu/1998-02-20-520e0322,CPU,2/20/1998,Canada,SK,Moose Jaw,Nationals
332,cpu/1998-02-20-934e8114,CPU,2/20/1998,Canada,SK,Moose Jaw,Masters BP Nationals
333,cpu/1998-02-20-b2ebf14e,CPU,2/20/1998,Canada,SK,Moose Jaw,Masters Nationals
334,cpu/1998-02-20-ca5f65ac,CPU,2/20/1998,Canada,SK,Moose Jaw,Junior Nationals
335,cpu/1998-02-20-e009bd29,CPU,2/20/1998,Canada,SK,Moose Jaw,Junior BP Nationals
336,cpu/1998-03-01-a672baf1,CPU,3/1/1998,Canada,BC,Nanaimo,BC Mens' Provincial Championship
337,cpu/1998-03-01-f55d983d,CPU,3/1/1998,Canada,BC,Nanaimo,Provincials
338,cpu/1998-04-04-3ca2331c,CPU,4/4/1998,Canada,AB,Calgary,Western Canadian BP Invitational
339,cpu/1998-04-04-c307bb8b,CPU,4/4/1998,Canada,AB,Calgary,Western Canadian Special Olympics Invitational
340,cpu/1998-04-04-c88d3ab8,CPU,4/4/1998,Canada,AB,Calgary,Western Canadian Open Invitational
341,cpu/1998-04-04-f55d983d,CPU,4/4/1998,Canada,QC,Baie-Comeau,Provincials
342,cpu/1998-04-04-fe0d8fc3,CPU,4/4/1998,Canada,QC,Baie-Comeau,BP Provincials
343,cpu/1998-04-25-f55d983d,CPU,4/25/1998,Canada,NL,Cornerbrook,Provincials
344,cpu/1998-04-25-fe0d8fc3,CPU,4/25/1998,Canada,NL,Cornerbrook,BP Provincials
345,cpu/1998-05-17-520e0322,CPU,5/17/1998,Canada,BC,Richmond,Nationals
346,cpu/1998-06-13-280ca179,CPU,6/13/1998,Canada,,,1998 Lower Mainland Open
347,cpu/1998-06-13-56f53beb,CPU,6/13/1998,Canada,,,1998 Lower Mainland BP Only
348,cpu/1998-08-01-98aec0e1,CPU,8/1/1998,Canada,NL,,1998 YMCA August Classic
349,cpu/1998-09-13-478b879e,CPU,9/13/1998,Canada,QC,St-Lambert,1998 Southern Quebec Open Bench Press
350,cpu/1998-10-03-f55d983d,CPU,10/3/1998,Canada,AB,Vegreville,Provincials
351,cpu/1998-10-03-fe0d8fc3,CPU,10/3/1998,Canada,AB,Vegreville,BP Provincials
352,cpu/1998-10-10-ed3c1532,CPU,10/10/1998,Canada,BC,Coquitlam,1998 Fall Classic
353,cpu/1998-10-10-f55d983d,CPU,10/10/1998,Canada,BC,Coquitlam,Provincials
354,cpu/1998-10-24-8dc59241,CPU,10/24/1998,Canada,SK,Moose Jaw,Moose Jaw Open Powerlifting
355,cpu/1998-10-24-b0b051ca,CPU,10/24/1998,Canada,SK,Moose Jaw,Moose Jaw Special Olympics Powerlifting
356,cpu/1998-11-07-05b6fedf,CPU,11/7/1998,Canada,QC,Rimouski,1998 Eastern Quebec Powerlifting Qualifier
357,cpu/1998-11-07-7c899e8f,CPU,11/7/1998,Canada,QC,Rimouski,1998 Eastern Quebec Bench Press Qualifier
358,cpu/1998-11-07-c20f38c2,CPU,11/7/1998,Canada,MB,Winnipeg,1998 Keystone Classic
359,cpu/1999-01-01-01fe09cc,CPU,1/1/1999,Canada,MB,Winnipeg,1999 Manitoba Open
360,cpu/1999-01-01-1eb2c044,CPU,1/1/1999,Canada,MB,Winnipeg,1999 Keystone Klassic
361,cpu/1999-01-24-656b83bf,CPU,1/24/1999,Canada,QC,Rock-Forest,QPF 1999 Winter Bench Press Challenge
362,cpu/1999-01-24-da68c4ec,CPU,1/24/1999,Canada,QC,Rock-Forest,QPF 1999 Winter Powerlifting Challenge
363,cpu/1999-01-30-acf5c857,CPU,1/30/1999,Canada,ON,Cornwall,1999 SDO Powerlifting Qualifier
364,cpu/1999-01-30-f55d983d,CPU,1/30/1999,Canada,ON,Cornwall,Provincials
365,cpu/1999-02-21-f55d983d,CPU,2/21/1999,Canada,BC,Surrey,Provincials
366,cpu/1999-03-05-24692678,CPU,3/5/1999,Canada,QC,Sherbrooke,BP Nationals
367,cpu/1999-03-05-520e0322,CPU,3/5/1999,Canada,QC,Sherbrooke,Nationals
368,cpu/1999-03-05-934e8114,CPU,3/5/1999,Canada,QC,Sherbrooke,Masters BP Nationals
369,cpu/1999-03-05-b2ebf14e,CPU,3/5/1999,Canada,QC,Sherbrooke,Masters Nationals
370,cpu/1999-03-05-ca5f65ac,CPU,3/5/1999,Canada,QC,Sherbrooke,Junior Nationals
371,cpu/1999-03-05-e009bd29,CPU,3/5/1999,Canada,QC,Sherbrooke,Junior BP Nationals
372,cpu/1999-03-20-0e2b6096,CPU,3/20/1999,Canada,ON,Guelph,1999 Guelph Open Powerlifting Championships
373,cpu/1999-05-01-8284bb08,CPU,5/1/1999,Canada,PE,Charlottetown,1999 CPU Men's Open
374,cpu/1999-05-15-1c66252f,CPU,5/15/1999,Canada,ON,London,London Open Powerlifting Championships
375,cpu/1999-05-16-f55d983d,CPU,5/16/1999,Canada,QC,Ste-Marie de Beauce,Provincials
376,cpu/1999-05-16-fe0d8fc3,CPU,5/16/1999,Canada,QC,Ste-Marie de Beauce,BP Provincials
377,cpu/1999-06-26-bcb902ff,CPU,6/26/1999,Canada,BC,Chilliwack,1999 Chilliwack Open
378,cpu/1999-06-26-d65e06e7,CPU,6/26/1999,Canada,MB,Winnipeg,1999 Manitoba Bench Only
379,cpu/1999-07-04-ae1150b4,CPU,7/4/1999,Canada,ON,Brockville,Megaton's Riverfest Open Deadlift Bench Press
380,cpu/1999-07-10-22d48f51,CPU,7/10/1999,Canada,ON,Toronto,1999 Toronto Blind Powerlifting Championships
381,cpu/1999-07-10-3e883c20,CPU,7/10/1999,Canada,ON,Toronto,1999 Toronto Open Powerlifting Championships
382,cpu/1999-08-06-a48e63fb,CPU,8/6/1999,Canada,MB,Winnipeg,1999 Manitoba Closed
383,cpu/1999-08-07-36f14cc1,CPU,8/7/1999,Canada,AB,Leduc,Master BP Provincials
384,cpu/1999-08-07-3a706d7a,CPU,8/7/1999,Canada,AB,Leduc,Junior BP Provincials
385,cpu/1999-08-07-53c94874,CPU,8/7/1999,Canada,AB,Leduc,Western Canadian Championships
386,cpu/1999-08-07-6fa6cf43,CPU,8/7/1999,Canada,AB,Leduc,Masters Provincials
387,cpu/1999-08-07-cc43c217,CPU,8/7/1999,Canada,NL,,1999 Classic Powerlifting Championships
388,cpu/1999-08-07-f48c71c4,CPU,8/7/1999,Canada,AB,Leduc,Junior Provincials
389,cpu/1999-08-07-f55d983d,CPU,8/7/1999,Canada,AB,Leduc,Provincials
390,cpu/1999-08-07-fe0d8fc3,CPU,8/7/1999,Canada,AB,Leduc,BP Provincials
391,cpu/1999-08-22-de13fe40,CPU,8/22/1999,Canada,ON,Ottawa,1999 Eastern Ontario Open Powerlifting Championships
392,cpu/1999-09-12-27b91044,CPU,9/12/1999,Canada,QC,St-Lambert,1999 Southern Quebec Bench Press Challenge
393,cpu/1999-10-23-22d6a069,CPU,10/23/1999,Canada,PE,Charlottetown,Eastern Canadian Powerlifting Open
394,cpu/1999-10-23-64617aa8,CPU,10/23/1999,Canada,PE,Charlottetown,Eastern Canadian Powerlifting Championships
395,cpu/1999-10-24-f55d983d,CPU,10/24/1999,Canada,ON,North Bay,Provincials
396,cpu/1999-10-30-7033f444,CPU,10/30/1999,Canada,BC,Coquitlam,1999 Fall Classic
397,cpu/1999-11-05-b7955616,CPU,11/5/1999,Canada,SK,Moose Jaw,1999 Saskatchewan Open Powerlifting
398,cpu/1999-11-05-eb2871bf,CPU,11/5/1999,Canada,SK,Moose Jaw,1999 Saskatchewan Special Olympics Powerlifting
399,cpu/1999-11-05-ef2fad29,CPU,11/5/1999,Canada,SK,Moose Jaw,1999 Saskatchewan Powerlifting
400,cpu/1999-11-21-4f79dadb,CPU,11/21/1999,Canada,ON,Toronto,1999 Toronto Open Bench Press Championships
401,cpu/1999-11-21-96820ed6,CPU,11/21/1999,Canada,ON,Toronto,1999 Toronto Open Dead Lift Championships
402,cpu/1999-11-27-4f8ccddd,CPU,11/27/1999,Canada,QC,Beauceville,Beaceville Fall Powerlifting Championships
403,cpu/1999-11-27-8ba55523,CPU,11/27/1999,Canada,QC,Beauceville,Beaceville Fall Open Powerlifting Championships
404,cpu/1999-11-27-f163842e,CPU,11/27/1999,Canada,AB,Calgary,APU Bench Press Championships
405,cpu/1999-11-27-f3e120ed,CPU,11/27/1999,Canada,AB,Calgary,APU Powerlifting Championships
406,cpu/1999-12-05-adf75bd4,CPU,12/5/1999,Canada,ON,Guelph,1999 Guelph Invitational Powerlifting Championships
407,cpu/1999-12-11-a8d41d2a,CPU,12/11/1999,Canada,NL,,1999 Newfoundland Bench Only Meet
408,cpu/1999-12-11-bfe986d5,CPU,12/11/1999,Canada,NL,,1999 Newfoundland Open
409,cpu/1999-12-18-6fa6cf43,CPU,12/18/1999,Canada,ON,Toronto,Masters Provincials
410,cpu/1999-12-18-f48c71c4,CPU,12/18/1999,Canada,ON,Toronto,Junior Provincials
411,cpu/1999-12-18-fe0d8fc3,CPU,12/18/1999,Canada,ON,Toronto,BP Provincials
412,cpu/2000-01-08-1346c372,CPU,1/8/2000,Canada,ON,Toronto,Ontario SDO Regional Powerlifting Championship
413,cpu/2000-01-08-153c55bd,CPU,1/8/2000,Canada,ON,Toronto,Ontario Regional Powerlifting Championship
414,cpu/2000-01-29-f55d983d,CPU,1/29/2000,Canada,QC,Rimouski,Provincials
415,cpu/2000-01-29-fe0d8fc3,CPU,1/29/2000,Canada,QC,Rimouski,BP Provincials
416,cpu/2000-02-24-96cbd582,CPU,2/24/2000,Canada,SK,Moose Jaw,CBSA Nationals
417,cpu/2000-02-25-520e0322,CPU,2/25/2000,Canada,SK,Moose Jaw,Nationals
418,cpu/2000-02-25-b2ebf14e,CPU,2/25/2000,Canada,SK,Moose Jaw,Masters Nationals
419,cpu/2000-02-25-ca5f65ac,CPU,2/25/2000,Canada,SK,Moose Jaw,Junior Nationals
420,cpu/2000-02-26-520e0322,CPU,2/26/2000,Canada,SK,Moose Jaw,Nationals
421,cpu/2000-02-26-b2ebf14e,CPU,2/26/2000,Canada,SK,Moose Jaw,Masters Nationals
422,cpu/2000-02-26-ca5f65ac,CPU,2/26/2000,Canada,SK,Moose Jaw,Junior Nationals
423,cpu/2000-02-27-24692678,CPU,2/27/2000,Canada,SK,Moose Jaw,BP Nationals
424,cpu/2000-02-27-934e8114,CPU,2/27/2000,Canada,SK,Moose Jaw,Masters BP Nationals
425,cpu/2000-02-27-e009bd29,CPU,2/27/2000,Canada,SK,Moose Jaw,Junior BP Nationals
426,cpu/2000-03-25-1fc11d66,CPU,3/25/2000,Canada,NL,,2001 Open Powerlifting Meet
427,cpu/2000-03-25-47dfb44e,CPU,3/25/2000,Canada,NL,,2002 Open Powerlifting Meet
428,cpu/2000-03-25-59eac041,CPU,3/25/2000,Canada,NL,,2000 High School Powerlifting Meet
429,cpu/2000-03-25-9ee47841,CPU,3/25/2000,Canada,NL,,2000 Open Powerlifting Meet
430,cpu/2000-03-25-c6fad169,CPU,3/25/2000,Canada,NL,,2003 Open Powerlifting Meet
431,cpu/2000-04-15-21d7bfed,CPU,4/15/2000,Canada,AB,Edmonton,PowerSurge 2000 BP Open
432,cpu/2000-04-15-d173cc4d,CPU,4/15/2000,Canada,AB,Edmonton,PowerSurge 2000 Open
433,cpu/2000-04-16-9e2643d5,CPU,4/16/2000,Canada,QC,Rock Forest,2000 OPA/QPF Powerlifting Challenge
434,cpu/2000-05-21-f55d983d,CPU,5/21/2000,Canada,BC,Vancouver,Provincials
435,cpu/2000-06-03-052e3d04,CPU,6/3/2000,Canada,ON,London,London Open Powerlifting Championship
436,cpu/2000-06-24-8e67cd0d,CPU,6/24/2000,Canada,BC,Burnaby,2000 Summer Open
437,cpu/2000-07-02-ae1150b4,CPU,7/2/2000,Canada,ON,Brockville,Megaton's Riverfest Open Deadlift Bench Press
438,cpu/2000-07-08-4c23e6e3,CPU,7/8/2000,Canada,ON,Toronto,7th Annual Toronto Open Powerlifting Meet
439,cpu/2000-07-08-55e9787e,CPU,7/8/2000,Canada,ON,Toronto,7th Annual Toronto Blind Powerlifting Meet
440,cpu/2000-08-05-a81b1d2f,CPU,8/5/2000,Canada,NL,Corner Brook,2000 August Classic
441,cpu/2000-08-05-af68eca5,CPU,8/5/2000,Canada,ON,Guelph,Eastern Central Canadian Open Powerlifting Championships
442,cpu/2000-09-16-936a848d,CPU,9/16/2000,Canada,QC,Levis,Quebec Push and Pull
443,cpu/2000-09-26-3225ef8e,CPU,9/26/2000,Canada,ON,Toronto,Ontario Senior Women and Intermediate Men Powerlifting Championships
444,cpu/2000-10-21-3a706d7a,CPU,10/21/2000,Canada,AB,Leduc,Junior BP Provincials
445,cpu/2000-10-21-6fa6cf43,CPU,10/21/2000,Canada,AB,Leduc,Masters Provincials
446,cpu/2000-10-21-7ff72a04,CPU,10/21/2000,Canada,AB,Leduc,Masters BP Provincials
447,cpu/2000-10-21-f48c71c4,CPU,10/21/2000,Canada,AB,Leduc,Junior Provincials
448,cpu/2000-10-21-f55d983d,CPU,10/21/2000,Canada,AB,Leduc,Provincials
449,cpu/2000-10-21-fe0d8fc3,CPU,10/21/2000,Canada,AB,Leduc,BP Provincials
450,cpu/2000-10-29-020273af,CPU,10/29/2000,Canada,BC,Chilliwack,2011 Fall Classic
451,cpu/2000-10-29-15af5707,CPU,10/29/2000,Canada,BC,Chilliwack,2008 Fall Classic
452,cpu/2000-10-29-26f64931,CPU,10/29/2000,Canada,BC,Chilliwack,2000 Fall Classic
453,cpu/2000-10-29-3f5ac62a,CPU,10/29/2000,Canada,BC,Chilliwack,2004 Fall Classic
454,cpu/2000-10-29-433be3f1,CPU,10/29/2000,Canada,BC,Chilliwack,2007 Fall Classic
455,cpu/2000-10-29-5a976cea,CPU,10/29/2000,Canada,BC,Chilliwack,2003 Fall Classic
456,cpu/2000-10-29-7e635674,CPU,10/29/2000,Canada,BC,Chilliwack,2012 Fall Classic
457,cpu/2000-10-29-86a11dc2,CPU,10/29/2000,Canada,BC,Chilliwack,2014 Fall Classic
458,cpu/2000-10-29-88a0b671,CPU,10/29/2000,Canada,BC,Chilliwack,2009 Fall Classic
459,cpu/2000-10-29-9f0d92d9,CPU,10/29/2000,Canada,BC,Chilliwack,2010 Fall Classic
460,cpu/2000-10-29-a255275c,CPU,10/29/2000,Canada,BC,Chilliwack,2005 Fall Classic
461,cpu/2000-10-29-bbf9a847,CPU,10/29/2000,Canada,BC,Chilliwack,2001 Fall Classic
462,cpu/2000-10-29-c7988d9c,CPU,10/29/2000,Canada,BC,Chilliwack,2002 Fall Classic
463,cpu/2000-10-29-de340287,CPU,10/29/2000,Canada,BC,Chilliwack,2006 Fall Classic
464,cpu/2000-10-29-e36cb702,CPU,10/29/2000,Canada,BC,Chilliwack,2013 Fall Classic
465,cpu/2000-11-04-6ea4db11,CPU,11/4/2000,Canada,PE,Charlottetown,2000 Eastern Canadian Championships
466,cpu/2000-11-25-6ab191be,CPU,11/25/2000,Canada,SK,Moose Jaw,2000 Western Canadian Powerlifting Championships
467,cpu/2000-11-25-a8836d2d,CPU,11/25/2000,Canada,SK,Moose Jaw,2000 Western Canadian Bench Press Championships
468,cpu/2000-11-26-c5cd583b,CPU,11/26/2000,Canada,ON,Toronto,8th Annual Toronto Open Deadlift Bench Press
469,cpu/2000-12-03-6fa6cf43,CPU,12/3/2000,Canada,ON,Brockville,Masters Provincials
470,cpu/2000-12-03-f48c71c4,CPU,12/3/2000,Canada,ON,Brockville,Junior Provincials
471,cpu/2000-12-03-fe0d8fc3,CPU,12/3/2000,Canada,ON,Brockville,BP Provincials
472,cpu/2001-01-01-d52f3662,CPU,1/1/2001,Canada,NS,,2001 Nova Scotia Open Powerlifting Competition
473,cpu/2001-02-17-088f2048,CPU,2/17/2001,Canada,AB,Airdrie,Alberta High School BP Championships
474,cpu/2001-02-17-28479fb3,CPU,2/17/2001,Canada,AB,Airdrie,Airdrie BP Open
475,cpu/2001-02-17-441ccdf0,CPU,2/17/2001,Canada,AB,Airdrie,Airdrie Open
476,cpu/2001-02-18-05160349,CPU,2/18/2001,Canada,BC,Vancouver,2001 BC Winter Open
477,cpu/2001-03-30-520e0322,CPU,3/30/2001,Canada,QC,Quebec City,Nationals
478,cpu/2001-03-30-96cbd582,CPU,3/30/2001,Canada,QC,Quebec City,CBSA Nationals
479,cpu/2001-03-30-b2ebf14e,CPU,3/30/2001,Canada,QC,Quebec City,Masters Nationals
480,cpu/2001-03-30-ca5f65ac,CPU,3/30/2001,Canada,QC,Quebec City,Junior Nationals
481,cpu/2001-04-01-24692678,CPU,4/1/2001,Canada,QC,Quebec City,BP Nationals
482,cpu/2001-04-01-934e8114,CPU,4/1/2001,Canada,QC,Quebec City,Masters BP Nationals
483,cpu/2001-04-01-e009bd29,CPU,4/1/2001,Canada,QC,Quebec City,Junior BP Nationals
484,cpu/2001-04-22-230c3c3e,CPU,4/22/2001,Canada,BC,Coquitlam,Special Olympics Provincials
485,cpu/2001-04-22-ab7ec3d1,CPU,4/22/2001,Canada,BC,Coquitlam,Disabled BP Provincials
486,cpu/2001-04-22-f55d983d,CPU,4/22/2001,Canada,BC,Coquitlam,Provincials
487,cpu/2001-04-22-fe0d8fc3,CPU,4/22/2001,Canada,BC,Coquitlam,BP Provincials
488,cpu/2001-04-28-3c13ded4,CPU,4/28/2001,Canada,QC,Ste Marie de Beauce,QPF Powerlifting Championship
489,cpu/2001-04-28-e119425c,CPU,4/28/2001,Canada,QC,Ste Marie de Beauce,QPF Novice and Open Powerlifting Championship
490,cpu/2001-05-05-67c673b8,CPU,5/5/2001,Canada,ON,Waterloo,12th Annual Deadlift Open
491,cpu/2001-05-26-06c4f2c1,CPU,5/26/2001,Canada,ON,London,8th Annual London Open Powerlifting Championships
492,cpu/2001-05-26-1c752c22,CPU,5/26/2001,Canada,ON,London,10th Annual London Open Powerlifting Championships
493,cpu/2001-05-26-32117137,CPU,5/26/2001,Canada,ON,London,6th Annual London Open Powerlifting Championships
494,cpu/2001-05-26-3af4e3b2,CPU,5/26/2001,Canada,ON,London,1st Annual London Open Powerlifting Championships
495,cpu/2001-05-26-78880643,CPU,5/26/2001,Canada,ON,London,5th Annual London Open Powerlifting Championships
496,cpu/2001-05-26-899cddd2,CPU,5/26/2001,Canada,ON,London,9th Annual London Open Powerlifting Championships
497,cpu/2001-05-26-932d0331,CPU,5/26/2001,Canada,ON,London,11th Annual London Open Powerlifting Championships
498,cpu/2001-05-26-a7239fdf,CPU,5/26/2001,Canada,ON,London,0th Annual London Open Powerlifting Championships
499,cpu/2001-05-26-bd495e24,CPU,5/26/2001,Canada,ON,London,7th Annual London Open Powerlifting Championships
500,cpu/2001-05-26-c13cc39c,CPU,5/26/2001,Canada,ON,London,2nd Annual London Open Powerlifting Championships
501,cpu/2001-05-26-d9b47445,CPU,5/26/2001,Canada,ON,London,12th Annual London Open Powerlifting Championships
502,cpu/2001-05-26-e3a1fe1c,CPU,5/26/2001,Canada,ON,London,3rd Annual London Open Powerlifting Championships
503,cpu/2001-05-26-f7d02950,CPU,5/26/2001,Canada,ON,London,4th Annual London Open Powerlifting Championships
504,cpu/2001-06-09-0547596c,CPU,6/9/2001,Canada,BC,New Westminster,BC Summer Open
505,cpu/2001-06-09-68457de9,CPU,6/9/2001,Canada,BC,New Westminster,BC High School BP Championships
506,cpu/2001-06-09-92af3b75,CPU,6/9/2001,Canada,BC,New Westminster,BC High School Powerlifting Championships
507,cpu/2001-06-23-bf6e9ff2,CPU,6/23/2001,Canada,MB,Winnipeg,2001 Can-Man Open
508,cpu/2001-06-23-d52f3662,CPU,6/23/2001,Canada,NS,,2001 Nova Scotia Open Powerlifting Competition
509,cpu/2001-08-05-cf942e4d,CPU,8/5/2001,Canada,ON,Guelph,Guelph Open Powerlifting Championships
510,cpu/2001-08-11-06738cbe,CPU,8/11/2001,Canada,NL,Corner Brook,2001 August Classic
511,cpu/2001-09-01-82ab554f,CPU,9/1/2001,Canada,AB,Calgary,2001 Western Canadian Bench Press Championships
512,cpu/2001-09-01-c927b9f2,CPU,9/1/2001,Canada,AB,Calgary,2001 Western Canadian Powerlifting Championships
513,cpu/2001-09-15-34ea97f0,CPU,9/15/2001,Canada,ON,Brockville,CBSA Provincials
514,cpu/2001-09-15-f55d983d,CPU,9/15/2001,Canada,ON,Brockville,Provincials
515,cpu/2001-11-11-1cc8386b,CPU,11/11/2001,Canada,BC,Williams Lake,BC Fall Classic
516,cpu/2001-11-11-9ee2d27b,CPU,11/11/2001,Canada,BC,Williams Lake,BC Fall Classic High School Division
517,cpu/2001-11-11-b093de16,CPU,11/11/2001,Canada,BC,Williams Lake,BC Fall Classic BP Division
518,cpu/2001-11-11-cf5a69d9,CPU,11/11/2001,Canada,BC,Williams Lake,BC Fall Classic Special Olympics
519,cpu/2001-11-11-f55d983d,CPU,11/11/2001,Canada,BC,Williams Lake,Provincials
520,cpu/2001-11-17-697810f5,CPU,11/17/2001,Canada,QC,St-Georges de Beauce,2001 Beauce Powerlifting Championships
521,cpu/2001-11-17-df39088a,CPU,11/17/2001,Canada,QC,St-Georges de Beauce,2001 Beauce Open Powerlifting Championships
522,cpu/2001-11-17-f55d983d,CPU,11/17/2001,Canada,AB,Wetaskiwin,Provincials
523,cpu/2001-11-17-fe0d8fc3,CPU,11/17/2001,Canada,AB,Wetaskiwin,BP Provincials
524,cpu/2001-12-01-0241be98,CPU,12/1/2001,Canada,PE,Charlottetown,1995 Eastern Canadian Powerlifting Championships
525,cpu/2001-12-01-0419bf6a,CPU,12/1/2001,Canada,PE,Charlottetown,1989 Eastern Canadian Bench Press Championships
526,cpu/2001-12-01-046c3749,CPU,12/1/2001,Canada,PE,Charlottetown,2001 Eastern Canadian Powerlifting Championships
527,cpu/2001-12-01-07976a15,CPU,12/1/2001,Canada,PE,Charlottetown,1990 Eastern Canadian Bench Press Championships
528,cpu/2001-12-01-1e237dba,CPU,12/1/2001,Canada,PE,Charlottetown,2001 Eastern Canadian Bench Press Championships
529,cpu/2001-12-01-2133f713,CPU,12/1/2001,Canada,PE,Charlottetown,1988 Eastern Canadian Powerlifting Championships
530,cpu/2001-12-01-2dbf5277,CPU,12/1/2001,Canada,PE,Charlottetown,1991 Eastern Canadian Bench Press Championships
531,cpu/2001-12-01-2e318708,CPU,12/1/2001,Canada,PE,Charlottetown,1988 Eastern Canadian Bench Press Championships
532,cpu/2001-12-01-340b45d8,CPU,12/1/2001,Canada,PE,Charlottetown,2000 Eastern Canadian Bench Press Championships
533,cpu/2001-12-01-3d8ac00d,CPU,12/1/2001,Canada,PE,Charlottetown,1996 Eastern Canadian Powerlifting Championships
534,cpu/2001-12-01-421c3d27,CPU,12/1/2001,Canada,PE,Charlottetown,1990 Eastern Canadian Powerlifting Championships
535,cpu/2001-12-01-53c71ad1,CPU,12/1/2001,Canada,PE,Charlottetown,1992 Eastern Canadian Bench Press Championships
536,cpu/2001-12-01-58f1d315,CPU,12/1/2001,Canada,PE,Charlottetown,1986 Eastern Canadian Bench Press Championships
537,cpu/2001-12-01-5efa6c80,CPU,12/1/2001,Canada,PE,Charlottetown,1998 Eastern Canadian Powerlifting Championships
538,cpu/2001-12-01-72d9eb77,CPU,12/1/2001,Canada,PE,Charlottetown,1987 Eastern Canadian Bench Press Championships
539,cpu/2001-12-01-79ef22b3,CPU,12/1/2001,Canada,PE,Charlottetown,1993 Eastern Canadian Bench Press Championships
540,cpu/2001-12-01-7dd743b2,CPU,12/1/2001,Canada,PE,Charlottetown,1993 Eastern Canadian Powerlifting Championships
541,cpu/2001-12-01-82a5df5f,CPU,12/1/2001,Canada,PE,Charlottetown,1989 Eastern Canadian Powerlifting Championships
542,cpu/2001-12-01-851fb3ff,CPU,12/1/2001,Canada,PE,Charlottetown,1995 Eastern Canadian Bench Press Championships
543,cpu/2001-12-01-8da7af44,CPU,12/1/2001,Canada,PE,Charlottetown,1998 Eastern Canadian Bench Press Championships
544,cpu/2001-12-01-9e1ce841,CPU,12/1/2001,Canada,PE,Charlottetown,1997 Eastern Canadian Powerlifting Championships
545,cpu/2001-12-01-a1d796d4,CPU,12/1/2001,Canada,PE,Charlottetown,1994 Eastern Canadian Powerlifting Championships
546,cpu/2001-12-01-a78f9726,CPU,12/1/2001,Canada,PE,Charlottetown,1999 Eastern Canadian Bench Press Championships
547,cpu/2001-12-01-a7fa1f05,CPU,12/1/2001,Canada,PE,Charlottetown,2000 Eastern Canadian Powerlifting Championships
548,cpu/2001-12-01-af378b9d,CPU,12/1/2001,Canada,PE,Charlottetown,1994 Eastern Canadian Bench Press Championships
